year,a_author_fraction,total,topic,share,n
2011,Grünliberale Fraktion,1,Europapolitik,0,0
2011,Sozialdemokratische Fraktion,529,Europapolitik,0.034026465028355386,18
2012,FDP-Liberale Fraktion,236,Europapolitik,0.00847457627118644,2
2012,Fraktion BD,28,Europapolitik,0,0
2012,Fraktion CVP-EVP,303,Europapolitik,0.013201320132013201,4
2012,Fraktion der Schweizerischen Volkspartei,500,Europapolitik,0.022000000000000002,11
2012,Fraktionslos,25,Europapolitik,0,0
2012,Grüne Fraktion,191,Europapolitik,0,0
2012,Grünliberale Fraktion,62,Europapolitik,0,0
2012,Sozialdemokratische Fraktion,591,Europapolitik,0.01015228426395939,6
2013,FDP-Liberale Fraktion,232,Europapolitik,0.021551724137931036,5
2013,Fraktion BD,34,Europapolitik,0.05882352941176471,2
2013,Fraktion CVP-EVP,324,Europapolitik,0.006172839506172839,2
2013,Fraktion der Schweizerischen Volkspartei,518,Europapolitik,0.05019305019305019,26
2013,Fraktionslos,21,Europapolitik,0,0
2013,Grüne Fraktion,228,Europapolitik,0,0
2013,Grünliberale Fraktion,94,Europapolitik,0,0
2013,Sozialdemokratische Fraktion,591,Europapolitik,0.02030456852791878,12
2014,FDP-Liberale Fraktion,268,Europapolitik,0.05223880597014926,14
2014,Fraktion BD,39,Europapolitik,0.12820512820512822,5
2014,Fraktion CVP-EVP,334,Europapolitik,0.08383233532934131,28
2014,Fraktion der Schweizerischen Volkspartei,530,Europapolitik,0.12075471698113209,64
2014,Grüne Fraktion,229,Europapolitik,0.04366812227074236,10
2014,Grünliberale Fraktion,89,Europapolitik,0.04494382022471911,4
2014,Sozialdemokratische Fraktion,611,Europapolitik,0.049099836333878884,30
2015,CVP-Fraktion,48,Europapolitik,0.020833333333333336,1
2015,FDP-Liberale Fraktion,285,Europapolitik,0.07017543859649122,20
2015,Fraktion BD,60,Europapolitik,0,0
2015,Fraktion CVP-EVP,235,Europapolitik,0.06382978723404255,15
2015,Fraktion der Schweizerischen Volkspartei,556,Europapolitik,0.06294964028776978,35
2015,Grüne Fraktion,200,Europapolitik,0.045,9
2015,Grünliberale Fraktion,82,Europapolitik,0.03658536585365854,3
2015,Sozialdemokratische Fraktion,583,Europapolitik,0.036020583190394515,21
2016,CVP-Fraktion,314,Europapolitik,0.03821656050955414,12
2016,FDP-Liberale Fraktion,259,Europapolitik,0.07335907335907337,19
2016,Fraktion BD,44,Europapolitik,0.045454545454545456,2
2016,Fraktion der Schweizerischen Volkspartei,567,Europapolitik,0.10758377425044091,61
2016,Grüne Fraktion,164,Europapolitik,0.06707317073170732,11
2016,Grünliberale Fraktion,59,Europapolitik,0,0
2016,Sozialdemokratische Fraktion,511,Europapolitik,0.03131115459882583,16
2017,CVP-Fraktion,343,Europapolitik,0.06997084548104957,24
2017,FDP-Liberale Fraktion,266,Europapolitik,0.04511278195488722,12
2017,Fraktion BD,44,Europapolitik,0.11363636363636363,5
2017,Fraktion der Schweizerischen Volkspartei,682,Europapolitik,0.12609970674486803,86
2017,Grüne Fraktion,197,Europapolitik,0.03045685279187817,6
2017,Grünliberale Fraktion,66,Europapolitik,0.015151515151515152,1
2017,Sozialdemokratische Fraktion,532,Europapolitik,0.050751879699248124,27
2018,CVP-Fraktion,196,Europapolitik,0.03571428571428572,7
2018,FDP-Liberale Fraktion,174,Europapolitik,0.05747126436781609,10
2018,Fraktion BD,28,Europapolitik,0,0
2018,Fraktion der Schweizerischen Volkspartei,307,Europapolitik,0.11400651465798045,35
2018,Grüne Fraktion,134,Europapolitik,0.02985074626865672,4
2018,Grünliberale Fraktion,40,Europapolitik,0.025,1
2018,Sozialdemokratische Fraktion,294,Europapolitik,0.04081632653061225,12
2000,Christlichdemokratische Fraktion,36,Wirtschaft,0.1388888888888889,5
2000,Evangelische und Unabhängige Fraktion,6,Wirtschaft,0.16666666666666669,1
2000,Fraktion der Schweizerischen Volkspartei,30,Wirtschaft,0.1,3
2000,Fraktionslos,11,Wirtschaft,0.09090909090909091,1
2000,Freisinnig-demokratische Fraktion,58,Wirtschaft,0.08620689655172414,5
2000,Grüne Fraktion,26,Wirtschaft,0.038461538461538464,1
2000,Liberale Fraktion,6,Wirtschaft,0,0
2000,Sozialdemokratische Fraktion,73,Wirtschaft,0.2328767123287671,17
2001,Christlichdemokratische Fraktion,183,Wirtschaft,0.14754098360655737,27
2001,Evangelische und Unabhängige Fraktion,34,Wirtschaft,0.029411764705882356,1
2001,Fraktion der Schweizerischen Volkspartei,208,Wirtschaft,0.052884615384615384,11
2001,Fraktionslos,41,Wirtschaft,0.07317073170731708,3
2001,Freisinnig-demokratische Fraktion,174,Wirtschaft,0.09195402298850575,16
2001,Grüne Fraktion,133,Wirtschaft,0.10526315789473685,14
2001,Liberale Fraktion,20,Wirtschaft,0.15,3
2001,Sozialdemokratische Fraktion,373,Wirtschaft,0.16085790884718498,60
2002,Christlichdemokratische Fraktion,214,Wirtschaft,0.14018691588785046,30
2002,Evangelische und Unabhängige Fraktion,26,Wirtschaft,0.07692307692307693,2
2002,Fraktion der Schweizerischen Volkspartei,196,Wirtschaft,0.04591836734693878,9
2002,Fraktionslos,45,Wirtschaft,0.06666666666666667,3
2002,Freisinnig-demokratische Fraktion,189,Wirtschaft,0.11640211640211641,22
2002,Grüne Fraktion,95,Wirtschaft,0.021052631578947368,2
2002,Liberale Fraktion,20,Wirtschaft,0.1,2
2002,Sozialdemokratische Fraktion,350,Wirtschaft,0.16857142857142857,59
2003,Christlichdemokratische Fraktion,176,Wirtschaft,0.18181818181818182,32
2003,Evangelische und Unabhängige Fraktion,26,Wirtschaft,0.07692307692307693,2
2003,EVP/EDU Fraktion,5,Wirtschaft,0,0
2003,Fraktion der Schweizerischen Volkspartei,211,Wirtschaft,0.07109004739336493,15
2003,Fraktionslos,40,Wirtschaft,0.15,6
2003,Freisinnig-demokratische Fraktion,142,Wirtschaft,0.16197183098591547,23
2003,Grüne Fraktion,109,Wirtschaft,0.045871559633027525,5
2003,Liberale Fraktion,13,Wirtschaft,0.07692307692307693,1
2003,Sozialdemokratische Fraktion,309,Wirtschaft,0.1941747572815534,60
2004,Christlichdemokratische Fraktion,230,Wirtschaft,0.1608695652173913,37
2004,EVP/EDU Fraktion,33,Wirtschaft,0.030303030303030304,1
2004,Fraktion der Schweizerischen Volkspartei,271,Wirtschaft,0.08118081180811808,22
2004,Fraktionslos,48,Wirtschaft,0.14583333333333334,7
2004,Freisinnig-demokratische Fraktion,187,Wirtschaft,0.18181818181818182,34
2004,Grüne Fraktion,136,Wirtschaft,0.05147058823529412,7
2004,Sozialdemokratische Fraktion,410,Wirtschaft,0.14390243902439026,59
2005,Christlichdemokratische Fraktion,209,Wirtschaft,0.11483253588516745,24
2005,EVP/EDU Fraktion,50,Wirtschaft,0.04,2
2005,Fraktion der Schweizerischen Volkspartei,309,Wirtschaft,0.07766990291262137,24
2005,Fraktionslos,61,Wirtschaft,0.14754098360655737,9
2005,Freisinnig-demokratische Fraktion,176,Wirtschaft,0.18181818181818182,32
2005,Grüne Fraktion,184,Wirtschaft,0.06521739130434782,12
2005,Sozialdemokratische Fraktion,434,Wirtschaft,0.1313364055299539,57
2006,Christlichdemokratische Fraktion,199,Wirtschaft,0.21105527638190957,42
2006,EVP/EDU Fraktion,45,Wirtschaft,0.044444444444444446,2
2006,Fraktion der Schweizerischen Volkspartei,271,Wirtschaft,0.07011070110701106,19
2006,Fraktionslos,53,Wirtschaft,0.169811320754717,9
2006,Freisinnig-demokratische Fraktion,205,Wirtschaft,0.175609756097561,36
2006,Grüne Fraktion,216,Wirtschaft,0.05555555555555555,12
2006,Sozialdemokratische Fraktion,421,Wirtschaft,0.17339667458432304,73
2007,Christlichdemokratische Fraktion,146,Wirtschaft,0.15753424657534246,23
2007,EVP/EDU Fraktion,23,Wirtschaft,0.13043478260869565,3
2007,Fraktion CVP/EVP/glp,29,Wirtschaft,0.20689655172413793,6
2007,Fraktion der Schweizerischen Volkspartei,331,Wirtschaft,0.04833836858006042,16
2007,Fraktionslos,35,Wirtschaft,0.05714285714285714,2
2007,Freisinnig-demokratische Fraktion,198,Wirtschaft,0.11616161616161616,23
2007,Grüne Fraktion,203,Wirtschaft,0.06896551724137931,14
2007,Sozialdemokratische Fraktion,496,Wirtschaft,0.09274193548387095,46
2008,FDP-Liberale Fraktion,42,Wirtschaft,0.16666666666666669,7
2008,Fraktion CVP/EVP/glp,269,Wirtschaft,0.09293680297397769,25
2008,Fraktion der Schweizerischen Volkspartei,448,Wirtschaft,0.05580357142857143,25
2008,Fraktionslos,17,Wirtschaft,0,0
2008,Freisinnig-demokratische Fraktion,136,Wirtschaft,0.10294117647058824,14
2008,Grüne Fraktion,292,Wirtschaft,0.1095890410958904,32
2008,Sozialdemokratische Fraktion,522,Wirtschaft,0.11302681992337166,59
2009,FDP-Liberale Fraktion,250,Wirtschaft,0.14,35
2009,Fraktion BD,25,Wirtschaft,0.04,1
2009,Fraktion CVP/EVP/glp,359,Wirtschaft,0.1392757660167131,50
2009,Fraktion der Schweizerischen Volkspartei,683,Wirtschaft,0.08345534407027819,57
2009,Grüne Fraktion,307,Wirtschaft,0.16612377850162866,51
2009,Sozialdemokratische Fraktion,590,Wirtschaft,0.14915254237288134,88
2010,FDP-Liberale Fraktion,256,Wirtschaft,0.14453125,37
2010,Fraktion BD,18,Wirtschaft,0,0
2010,Fraktion CVP/EVP/glp,349,Wirtschaft,0.11174785100286533,39
2010,Fraktion der Schweizerischen Volkspartei,589,Wirtschaft,0.0730050933786078,43
2010,Fraktionslos,3,Wirtschaft,0,0
2010,Grüne Fraktion,291,Wirtschaft,0.1134020618556701,33
2010,Sozialdemokratische Fraktion,446,Wirtschaft,0.12780269058295965,57
2011,FDP-Liberale Fraktion,252,Wirtschaft,0.17063492063492064,43
2011,Fraktion BD,41,Wirtschaft,0.0975609756097561,4
2011,Fraktion CVP-EVP,34,Wirtschaft,0.11764705882352942,4
2011,Fraktion CVP/EVP/glp,263,Wirtschaft,0.1596958174904943,42
2011,Fraktion der Schweizerischen Volkspartei,503,Wirtschaft,0.08548707753479125,43
2011,Fraktionslos,16,Wirtschaft,0.0625,1
2011,Grüne Fraktion,258,Wirtschaft,0.050387596899224806,13
2011,Grünliberale Fraktion,1,Wirtschaft,0,0
2011,Sozialdemokratische Fraktion,529,Wirtschaft,0.15879017013232516,84
2012,FDP-Liberale Fraktion,236,Wirtschaft,0.15254237288135594,36
2012,Fraktion BD,28,Wirtschaft,0.17857142857142858,5
2012,Fraktion CVP-EVP,303,Wirtschaft,0.1617161716171617,49
2012,Fraktion der Schweizerischen Volkspartei,500,Wirtschaft,0.126,63
2012,Fraktionslos,25,Wirtschaft,0.12,3
2012,Grüne Fraktion,191,Wirtschaft,0.13089005235602094,25
2012,Grünliberale Fraktion,62,Wirtschaft,0.11290322580645162,7
2012,Sozialdemokratische Fraktion,591,Wirtschaft,0.12182741116751268,72
2013,FDP-Liberale Fraktion,232,Wirtschaft,0.2025862068965517,47
2013,Fraktion BD,34,Wirtschaft,0.11764705882352942,4
2013,Fraktion CVP-EVP,324,Wirtschaft,0.25308641975308643,82
2013,Fraktion der Schweizerischen Volkspartei,518,Wirtschaft,0.15057915057915058,78
2013,Fraktionslos,21,Wirtschaft,0.047619047619047616,1
2013,Grüne Fraktion,228,Wirtschaft,0.14473684210526316,33
2013,Grünliberale Fraktion,94,Wirtschaft,0.0851063829787234,8
2013,Sozialdemokratische Fraktion,591,Wirtschaft,0.13367174280879865,79
2014,FDP-Liberale Fraktion,268,Wirtschaft,0.22761194029850745,61
2014,Fraktion BD,39,Wirtschaft,0.15384615384615385,6
2014,Fraktion CVP-EVP,334,Wirtschaft,0.1407185628742515,47
2014,Fraktion der Schweizerischen Volkspartei,530,Wirtschaft,0.1490566037735849,79
2014,Grüne Fraktion,229,Wirtschaft,0.1834061135371179,42
2014,Grünliberale Fraktion,89,Wirtschaft,0.16853932584269665,15
2014,Sozialdemokratische Fraktion,611,Wirtschaft,0.15711947626841244,96
2015,CVP-Fraktion,48,Wirtschaft,0.3125,15
2015,FDP-Liberale Fraktion,285,Wirtschaft,0.30526315789473685,87
2015,Fraktion BD,60,Wirtschaft,0.15,9
2015,Fraktion CVP-EVP,235,Wirtschaft,0.2170212765957447,51
2015,Fraktion der Schweizerischen Volkspartei,556,Wirtschaft,0.17086330935251798,95
2015,Grüne Fraktion,200,Wirtschaft,0.135,27
2015,Grünliberale Fraktion,82,Wirtschaft,0.14634146341463417,12
2015,Sozialdemokratische Fraktion,583,Wirtschaft,0.16295025728987994,95
2016,CVP-Fraktion,314,Wirtschaft,0.2070063694267516,65
2016,FDP-Liberale Fraktion,259,Wirtschaft,0.277992277992278,72
2016,Fraktion BD,44,Wirtschaft,0.11363636363636363,5
2016,Fraktion der Schweizerischen Volkspartei,567,Wirtschaft,0.12522045855379188,71
2016,Grüne Fraktion,164,Wirtschaft,0.3597560975609756,59
2016,Grünliberale Fraktion,59,Wirtschaft,0.3050847457627119,18
2016,Sozialdemokratische Fraktion,511,Wirtschaft,0.2622309197651663,134
2017,CVP-Fraktion,343,Wirtschaft,0.2740524781341108,94
2017,FDP-Liberale Fraktion,266,Wirtschaft,0.3007518796992481,80
2017,Fraktion BD,44,Wirtschaft,0.22727272727272727,10
2017,Fraktion der Schweizerischen Volkspartei,682,Wirtschaft,0.15249266862170088,104
2017,Grüne Fraktion,197,Wirtschaft,0.1979695431472081,39
2017,Grünliberale Fraktion,66,Wirtschaft,0.25757575757575757,17
2017,Sozialdemokratische Fraktion,532,Wirtschaft,0.21428571428571427,114
2018,CVP-Fraktion,196,Wirtschaft,0.2602040816326531,51
2018,FDP-Liberale Fraktion,174,Wirtschaft,0.21264367816091956,37
2018,Fraktion BD,28,Wirtschaft,0.32142857142857145,9
2018,Fraktion der Schweizerischen Volkspartei,307,Wirtschaft,0.12052117263843648,37
2018,Grüne Fraktion,134,Wirtschaft,0.23134328358208955,31
2018,Grünliberale Fraktion,40,Wirtschaft,0.175,7
2018,Sozialdemokratische Fraktion,294,Wirtschaft,0.22789115646258506,67
2000,Christlichdemokratische Fraktion,36,Beschäftigung Arbeit,NA,NA
2000,Evangelische und Unabhängige Fraktion,6,Beschäftigung Arbeit,NA,NA
2000,Fraktion der Schweizerischen Volkspartei,30,Beschäftigung Arbeit,NA,NA
2000,Fraktionslos,11,Beschäftigung Arbeit,NA,NA
2000,Freisinnig-demokratische Fraktion,58,Beschäftigung Arbeit,NA,NA
2000,Grüne Fraktion,26,Beschäftigung Arbeit,NA,NA
2000,Liberale Fraktion,6,Beschäftigung Arbeit,NA,NA
2000,Sozialdemokratische Fraktion,73,Beschäftigung Arbeit,NA,NA
2001,Christlichdemokratische Fraktion,183,Beschäftigung Arbeit,NA,NA
2001,Evangelische und Unabhängige Fraktion,34,Beschäftigung Arbeit,NA,NA
2001,Fraktion der Schweizerischen Volkspartei,208,Beschäftigung Arbeit,NA,NA
2001,Fraktionslos,41,Beschäftigung Arbeit,NA,NA
2001,Freisinnig-demokratische Fraktion,174,Beschäftigung Arbeit,NA,NA
2001,Grüne Fraktion,133,Beschäftigung Arbeit,NA,NA
2001,Liberale Fraktion,20,Beschäftigung Arbeit,NA,NA
2001,Sozialdemokratische Fraktion,373,Beschäftigung Arbeit,NA,NA
2002,Christlichdemokratische Fraktion,214,Beschäftigung Arbeit,NA,NA
2002,Evangelische und Unabhängige Fraktion,26,Beschäftigung Arbeit,NA,NA
2002,Fraktion der Schweizerischen Volkspartei,196,Beschäftigung Arbeit,NA,NA
2002,Fraktionslos,45,Beschäftigung Arbeit,NA,NA
2002,Freisinnig-demokratische Fraktion,189,Beschäftigung Arbeit,NA,NA
2002,Grüne Fraktion,95,Beschäftigung Arbeit,NA,NA
2002,Liberale Fraktion,20,Beschäftigung Arbeit,NA,NA
2002,Sozialdemokratische Fraktion,350,Beschäftigung Arbeit,NA,NA
2003,Christlichdemokratische Fraktion,176,Beschäftigung Arbeit,NA,NA
2003,Evangelische und Unabhängige Fraktion,26,Beschäftigung Arbeit,NA,NA
2003,EVP/EDU Fraktion,5,Beschäftigung Arbeit,NA,NA
2003,Fraktion der Schweizerischen Volkspartei,211,Beschäftigung Arbeit,NA,NA
2003,Fraktionslos,40,Beschäftigung Arbeit,NA,NA
2003,Freisinnig-demokratische Fraktion,142,Beschäftigung Arbeit,NA,NA
2003,Grüne Fraktion,109,Beschäftigung Arbeit,NA,NA
2003,Liberale Fraktion,13,Beschäftigung Arbeit,NA,NA
2003,Sozialdemokratische Fraktion,309,Beschäftigung Arbeit,NA,NA
2004,Christlichdemokratische Fraktion,230,Beschäftigung Arbeit,NA,NA
2004,EVP/EDU Fraktion,33,Beschäftigung Arbeit,NA,NA
2004,Fraktion der Schweizerischen Volkspartei,271,Beschäftigung Arbeit,NA,NA
2004,Fraktionslos,48,Beschäftigung Arbeit,NA,NA
2004,Freisinnig-demokratische Fraktion,187,Beschäftigung Arbeit,NA,NA
2004,Grüne Fraktion,136,Beschäftigung Arbeit,NA,NA
2004,Sozialdemokratische Fraktion,410,Beschäftigung Arbeit,NA,NA
2005,Christlichdemokratische Fraktion,209,Beschäftigung Arbeit,NA,NA
2005,EVP/EDU Fraktion,50,Beschäftigung Arbeit,NA,NA
2005,Fraktion der Schweizerischen Volkspartei,309,Beschäftigung Arbeit,NA,NA
2005,Fraktionslos,61,Beschäftigung Arbeit,NA,NA
2005,Freisinnig-demokratische Fraktion,176,Beschäftigung Arbeit,NA,NA
2005,Grüne Fraktion,184,Beschäftigung Arbeit,NA,NA
2005,Sozialdemokratische Fraktion,434,Beschäftigung Arbeit,NA,NA
2006,Christlichdemokratische Fraktion,199,Beschäftigung Arbeit,NA,NA
2006,EVP/EDU Fraktion,45,Beschäftigung Arbeit,NA,NA
2006,Fraktion der Schweizerischen Volkspartei,271,Beschäftigung Arbeit,NA,NA
2006,Fraktionslos,53,Beschäftigung Arbeit,NA,NA
2006,Freisinnig-demokratische Fraktion,205,Beschäftigung Arbeit,NA,NA
2006,Grüne Fraktion,216,Beschäftigung Arbeit,NA,NA
2006,Sozialdemokratische Fraktion,421,Beschäftigung Arbeit,NA,NA
2007,Christlichdemokratische Fraktion,146,Beschäftigung Arbeit,NA,NA
2007,EVP/EDU Fraktion,23,Beschäftigung Arbeit,NA,NA
2007,Fraktion CVP/EVP/glp,29,Beschäftigung Arbeit,NA,NA
2007,Fraktion der Schweizerischen Volkspartei,331,Beschäftigung Arbeit,NA,NA
2007,Fraktionslos,35,Beschäftigung Arbeit,NA,NA
2007,Freisinnig-demokratische Fraktion,198,Beschäftigung Arbeit,NA,NA
2007,Grüne Fraktion,203,Beschäftigung Arbeit,NA,NA
2007,Sozialdemokratische Fraktion,496,Beschäftigung Arbeit,NA,NA
2008,FDP-Liberale Fraktion,42,Beschäftigung Arbeit,NA,NA
2008,Fraktion CVP/EVP/glp,269,Beschäftigung Arbeit,NA,NA
2008,Fraktion der Schweizerischen Volkspartei,448,Beschäftigung Arbeit,NA,NA
2008,Fraktionslos,17,Beschäftigung Arbeit,NA,NA
2008,Freisinnig-demokratische Fraktion,136,Beschäftigung Arbeit,NA,NA
2008,Grüne Fraktion,292,Beschäftigung Arbeit,NA,NA
2008,Sozialdemokratische Fraktion,522,Beschäftigung Arbeit,NA,NA
2009,FDP-Liberale Fraktion,250,Beschäftigung Arbeit,NA,NA
2009,Fraktion BD,25,Beschäftigung Arbeit,NA,NA
2009,Fraktion CVP/EVP/glp,359,Beschäftigung Arbeit,NA,NA
2009,Fraktion der Schweizerischen Volkspartei,683,Beschäftigung Arbeit,NA,NA
2009,Grüne Fraktion,307,Beschäftigung Arbeit,NA,NA
2009,Sozialdemokratische Fraktion,590,Beschäftigung Arbeit,NA,NA
2010,FDP-Liberale Fraktion,256,Beschäftigung Arbeit,NA,NA
2010,Fraktion BD,18,Beschäftigung Arbeit,NA,NA
2010,Fraktion CVP/EVP/glp,349,Beschäftigung Arbeit,NA,NA
2010,Fraktion der Schweizerischen Volkspartei,589,Beschäftigung Arbeit,NA,NA
2010,Fraktionslos,3,Beschäftigung Arbeit,NA,NA
2010,Grüne Fraktion,291,Beschäftigung Arbeit,NA,NA
2010,Sozialdemokratische Fraktion,446,Beschäftigung Arbeit,NA,NA
2011,FDP-Liberale Fraktion,252,Beschäftigung Arbeit,NA,NA
2011,Fraktion BD,41,Beschäftigung Arbeit,NA,NA
2011,Fraktion CVP-EVP,34,Beschäftigung Arbeit,NA,NA
2011,Fraktion CVP/EVP/glp,263,Beschäftigung Arbeit,NA,NA
2011,Fraktion der Schweizerischen Volkspartei,503,Beschäftigung Arbeit,NA,NA
2011,Fraktionslos,16,Beschäftigung Arbeit,NA,NA
